"stfips","areatype","area","areaname","periodyear","periodtype","period","Adjusted","Preliminary","benchmark",laborforce,emplab,unemp,unemprate
"06","01","000000","California","2001","03","11","Not adj","Not Prelim","2019",17187700,16124100,1063600,6.2
"06","01","000000","California","2001","03","11","Adj","Not Prelim","2019",17181200,16114400,1066800,6.2
"06","01","000000","California","2001","03","12","Not adj","Not Prelim","2019",17200700,16143900,1056800,6.1
"06","01","000000","California","2001","03","12","Adj","Not Prelim","2019",17196500,16102400,1094200,6.4
"06","01","000000","California","2002","01","00","Not adj","Not Prelim","2019",17257100,16108700,1148400,6.7
"06","01","000000","California","2002","03","01","Not adj","Not Prelim","2019",17142600,15941700,1201000,7.0
"06","01","000000","California","2002","03","01","Adj","Not Prelim","2019",17211500,16096900,1114600,6.5
"06","01","000000","California","2002","03","02","Not adj","Not Prelim","2019",17270100,16103300,1166800,6.8
"06","01","000000","California","2002","03","02","Adj","Not Prelim","2019",17224700,16096200,1128600,6.6
"06","01","000000","California","2002","03","03","Not adj","Not Prelim","2019",17262800,16069000,1193800,6.9
"06","01","000000","California","2002","03","03","Adj","Not Prelim","2019",17235500,16097500,1138000,6.6
"06","01","000000","California","2002","03","04","Not adj","Not Prelim","2019",17209800,16072900,1136800,6.6
"06","01","000000","California","2002","03","04","Adj","Not Prelim","2019",17245800,16101900,1143900,6.6
"06","01","000000","California","2002","03","05","Not adj","Not Prelim","2019",17192100,16133900,1058100,6.2
"06","01","000000","California","2002","03","05","Adj","Not Prelim","2019",17256500,16109300,1147200,6.6
"06","01","000000","California","2002","03","06","Not adj","Not Prelim","2019",17264400,16105000,1159400,6.7
"06","01","000000","California","2002","03","06","Adj","Not Prelim","2019",17266100,16118200,1148000,6.6
"06","01","000000","California","2002","03","07","Not adj","Not Prelim","2019",17299200,16104600,1194600,6.9
"06","01","000000","California","2002","03","07","Adj","Not Prelim","2019",17273000,16124800,1148100,6.6
"06","01","000000","California","2002","03","08","Not adj","Not Prelim","2019",17312000,16160400,1151600,6.7
"06","01","000000","California","2002","03","08","Adj","Not Prelim","2019",17277500,16127900,1149700,6.7
"06","01","000000","California","2002","03","09","Not adj","Not Prelim","2019",17299200,16211500,1087700,6.3
"06","01","000000","California","2002","03","09","Adj","Not Prelim","2019",17280800,16126500,1154200,6.7
"06","01","000000","California","2002","03","10","Not adj","Not Prelim","2019",17312300,16203700,1108600,6.4
"06","01","000000","California","2002","03","10","Adj","Not Prelim","2019",17280300,16118900,1161400,6.7
"06","01","000000","California","2002","03","11","Not adj","Not Prelim","2019",17260200,16088600,1171600,6.8
"06","01","000000","California","2002","03","11","Adj","Not Prelim","2019",17277000,16108500,1168600,6.8
"06","01","000000","California","2002","03","12","Not adj","Not Prelim","2019",17260500,16109700,1150800,6.7
"06","01","000000","California","2002","03","12","Adj","Not Prelim","2019",17271400,16098300,1173100,6.8
"06","01","000000","California","2003","01","00","Not adj","Not Prelim","2019",17277600,16102800,1174800,6.8
"06","01","000000","California","2003","03","01","Not adj","Not Prelim","2019",17255400,15993200,1262200,7.3
"06","01","000000","California","2003","03","01","Adj","Not Prelim","2019",17267800,16091900,1175900,6.8
"06","01","000000","California","2003","03","02","Not adj","Not Prelim","2019",17283900,16058700,1225100,7.1
"06","01","000000","California","2003","03","02","Adj","Not Prelim","2019",17270000,16091600,1178300,6.8
"06","01","000000","California","2003","03","03","Not adj","Not Prelim","2019",17268500,16047700,1220800,7.1
"06","01","000000","California","2003","03","03","Adj","Not Prelim","2019",17276200,16095200,1181000,6.8
"06","01","000000","California","2003","03","04","Not adj","Not Prelim","2019",17242300,16088500,1153800,6.7
"06","01","000000","California","2003","03","04","Adj","Not Prelim","2019",17280700,16096100,1184600,6.9
"06","01","000000","California","2003","03","05","Not adj","Not Prelim","2019",17193400,16091900,1101500,6.4
"06","01","000000","California","2003","03","05","Adj","Not Prelim","2019",17279500,16090200,1189300,6.9
"06","01","000000","California","2003","03","06","Not adj","Not Prelim","2019",17343500,16100600,1242900,7.2
"06","01","000000","California","2003","03","06","Adj","Not Prelim","2019",17275300,16081200,1194100,6.9
"06","01","000000","California","2003","03","07","Not adj","Not Prelim","2019",17302800,16069600,1233200,7.1
"06","01","000000","California","2003","03","07","Adj","Not Prelim","2019",17270200,16075400,1194800,6.9
"06","01","000000","California","2003","03","08","Not adj","Not Prelim","2019",17288000,16110700,1177300,6.8
"06","01","000000","California","2003","03","08","Adj","Not Prelim","2019",17266400,16077300,1189100,6.9
"06","01","000000","California","2003","03","09","Not adj","Not Prelim","2019",17232100,16108800,1123300,6.5
"06","01","000000","California","2003","03","09","Adj","Not Prelim","2019",17266700,16089800,1176800,6.8
"06","01","000000","California","2003","03","10","Not adj","Not Prelim","2019",17312400,16187100,1125300,6.5
"06","01","000000","California","2003","03","10","Adj","Not Prelim","2019",17273900,16112400,1161600,6.7
"06","01","000000","California","2003","03","11","Not adj","Not Prelim","2019",17336700,16182000,1154700,6.7
"06","01","000000","California","2003","03","11","Adj","Not Prelim","2019",17288200,16140100,1148100,6.6
"06","01","000000","California","2003","03","12","Not adj","Not Prelim","2019",17272500,16195200,1077300,6.2
"06","01","000000","California","2003","03","12","Adj","Not Prelim","2019",17305200,16166900,1138200,6.6
"06","01","000000","California","2004","01","00","Not adj","Not Prelim","2019",17383600,16304000,1079600,6.2
"06","01","000000","California","2004","03","01","Not adj","Not Prelim","2019",17315000,16098900,1216000,7.0
"06","01","000000","California","2004","03","01","Adj","Not Prelim","2019",17319500,16187900,1131600,6.5
"06","01","000000","California","2004","03","02","Not adj","Not Prelim","2019",17321500,16162700,1158800,6.7
"06","01","000000","California","2004","03","02","Adj","Not Prelim","2019",17329800,16203000,1126700,6.5
"06","01","000000","California","2004","03","03","Not adj","Not Prelim","2019",17352900,16142800,1210000,7.0
"06","01","000000","California","2004","03","03","Adj","Not Prelim","2019",17340200,16217600,1122600,6.5
"06","01","000000","California","2004","03","04","Not adj","Not Prelim","2019",17279800,16197100,1082700,6.3
"06","01","000000","California","2004","03","04","Adj","Not Prelim","2019",17351600,16235500,1116100,6.4
"06","01","000000","California","2004","03","05","Not adj","Not Prelim","2019",17269900,16247400,1022500,5.9
"06","01","000000","California","2004","03","05","Adj","Not Prelim","2019",17363200,16258100,1105100,6.4
"06","01","000000","California","2004","03","06","Not adj","Not Prelim","2019",17390000,16279100,1110900,6.4
"06","01","000000","California","2004","03","06","Adj","Not Prelim","2019",17374300,16284600,1089700,6.3
"06","01","000000","California","2004","03","07","Not adj","Not Prelim","2019",17491700,16365100,1126700,6.4
"06","01","000000","California","2004","03","07","Adj","Not Prelim","2019",17386300,16313400,1073000,6.2
"06","01","000000","California","2004","03","08","Not adj","Not Prelim","2019",17436900,16400700,1036200,5.9
"06","01","000000","California","2004","03","08","Adj","Not Prelim","2019",17398700,16341700,1057000,6.1
"06","01","000000","California","2004","03","09","Not adj","Not Prelim","2019",17368900,16388100,980700,5.6
"06","01","000000","California","2004","03","09","Adj","Not Prelim","2019",17409500,16365900,1043600,6.0
"06","01","000000","California","2004","03","10","Not adj","Not Prelim","2019",17452500,16455700,996700,5.7
"06","01","000000","California","2004","03","10","Adj","Not Prelim","2019",17417700,16384300,1033400,5.9
"06","01","000000","California","2004","03","11","Not adj","Not Prelim","2019",17486800,16460900,1025900,5.9
"06","01","000000","California","2004","03","11","Adj","Not Prelim","2019",17423400,16399100,1024300,5.9
"06","01","000000","California","2004","03","12","Not adj","Not Prelim","2019",17437900,16449500,988400,5.7
"06","01","000000","California","2004","03","12","Adj","Not Prelim","2019",17431300,16415200,1016100,5.8
"06","01","000000","California","2005","01","00","Not adj","Not Prelim","2019",17530100,16582700,947400,5.4
"06","01","000000","California","2005","03","01","Not adj","Not Prelim","2019",17383600,16314300,1069300,6.2
"06","01","000000","California","2005","03","01","Adj","Not Prelim","2019",17443000,16436400,1006700,5.8
"06","01","000000","California","2005","03","02","Not adj","Not Prelim","2019",17445900,16378400,1067500,6.1
"06","01","000000","California","2005","03","02","Adj","Not Prelim","2019",17457300,16462700,994600,5.7
"06","01","000000","California","2005","03","03","Not adj","Not Prelim","2019",17427700,16404900,1022800,5.9
"06","01","000000","California","2005","03","03","Adj","Not Prelim","2019",17473000,16493900,979100,5.6
"06","01","000000","California","2005","03","04","Not adj","Not Prelim","2019",17453200,16520100,933100,5.3
"06","01","000000","California","2005","03","04","Adj","Not Prelim","2019",17492300,16530000,962300,5.5
"06","01","000000","California","2005","03","05","Not adj","Not Prelim","2019",17462000,16583900,878000,5.0
"06","01","000000","California","2005","03","05","Adj","Not Prelim","2019",17515800,16569000,946800,5.4
"06","01","000000","California","2005","03","06","Not adj","Not Prelim","2019",17532900,16592900,940000,5.4
"06","01","000000","California","2005","03","06","Adj","Not Prelim","2019",17540200,16604700,935500,5.3
"06","01","000000","California","2005","03","07","Not adj","Not Prelim","2019",17637000,16662900,974100,5.5
"06","01","000000","California","2005","03","07","Adj","Not Prelim","2019",17561600,16631000,930600,5.3
"06","01","000000","California","2005","03","08","Not adj","Not Prelim","2019",17623100,16722100,901100,5.1
"06","01","000000","California","2005","03","08","Adj","Not Prelim","2019",17575900,16646200,929800,5.3
"06","01","000000","California","2005","03","09","Not adj","Not Prelim","2019",17598900,16701800,897100,5.1
"06","01","000000","California","2005","03","09","Adj","Not Prelim","2019",17581600,16652700,928900,5.3
"06","01","000000","California","2005","03","10","Not adj","Not Prelim","2019",17630000,16744200,885700,5.0
"06","01","000000","California","2005","03","10","Adj","Not Prelim","2019",17579600,16655700,923800,5.3
"06","01","000000","California","2005","03","11","Not adj","Not Prelim","2019",17615500,16681400,934100,5.3
"06","01","000000","California","2005","03","11","Adj","Not Prelim","2019",17572900,16659000,913900,5.2
"06","01","000000","California","2005","03","12","Not adj","Not Prelim","2019",17551100,16685000,866100,4.9
"06","01","000000","California","2005","03","12","Adj","Not Prelim","2019",17565000,16664300,900700,5.1
"06","01","000000","California","2006","01","00","Not adj","Not Prelim","2019",17654100,16789400,864700,4.9
"06","01","000000","California","2006","03","01","Not adj","Not Prelim","2019",17487000,16555600,931400,5.3
"06","01","000000","California","2006","03","01","Adj","Not Prelim","2019",17561100,16674700,886400,5.0
"06","01","000000","California","2006","03","02","Not adj","Not Prelim","2019",17552900,16616400,936500,5.3
"06","01","000000","California","2006","03","02","Adj","Not Prelim","2019",17565000,16690600,874400,5.0
"06","01","000000","California","2006","03","03","Not adj","Not Prelim","2019",17551400,16643200,908200,5.2
"06","01","000000","California","2006","03","03","Adj","Not Prelim","2019",17576900,16709300,867600,4.9
"06","01","000000","California","2006","03","04","Not adj","Not Prelim","2019",17537200,16686200,851000,4.9
"06","01","000000","California","2006","03","04","Adj","Not Prelim","2019",17594400,16727600,866900,4.9
"06","01","000000","California","2006","03","05","Not adj","Not Prelim","2019",17547000,16748700,798300,4.5
"06","01","000000","California","2006","03","05","Adj","Not Prelim","2019",17613900,16745400,868500,4.9
"06","01","000000","California","2006","03","06","Not adj","Not Prelim","2019",17647200,16787900,859400,4.9
"06","01","000000","California","2006","03","06","Adj","Not Prelim","2019",17632500,16763600,868800,4.9
"06","01","000000","California","2006","03","07","Not adj","Not Prelim","2019",17741800,16812300,929400,5.2
"06","01","000000","California","2006","03","07","Adj","Not Prelim","2019",17651500,16785500,865900,4.9
"06","01","000000","California","2006","03","08","Not adj","Not Prelim","2019",17735800,16864800,871000,4.9
"06","01","000000","California","2006","03","08","Adj","Not Prelim","2019",17674300,16812400,861800,4.9
